DATASET,Index,WellID,Well Name,Loop,Channel,fps,version,HROI Change Intensity,Harmonic Intensity,Heart size,Intensity/Harmonic Intensity (top 5 %),Movement detection max,SNR,SNR Top 5%,Signal Intensity Top 5%,Signal intensity,Signal regional prominence,Start frame(movement),Stop frame(movement),empty frames,ground truth,Heartrate (BPM),error
200706164228_OlE_HR_IPF0_35C,34,WE00034,C010,LO001,CO1,23.82,v1.4(may22-region),972.239,0.066,7417.000,1772.735,6117.000,0.658,0.970,118.000,13.000,0.926,0.000,239.000,0.000,239.000,239.000,0.000
200706164228_OlE_HR_IPF0_35C,39,WE00039,D010,LO001,CO1,23.81,v1.4(may22-region),781.210,0.156,7044.000,235.466,5646.000,0.480,0.752,37.000,5.000,0.837,0.000,239.000,0.000,239.000,239.000,0.000
200706164228_OlE_HR_IPF0_35C,42,WE00042,D007,LO001,CO1,23.78,v1.4(may22-region),577.958,0.084,5442.000,124.719,33731.000,0.419,0.592,10.000,2.000,0.990,0.000,239.000,0.000,239.000,239.000,0.000
200706164228_OlE_HR_IPF0_35C,53,WE00053,E005,LO001,CO1,23.8,v1.4(may22-region),728.871,0.180,5861.000,251.347,112352.000,0.496,0.647,45.000,7.000,0.947,0.000,173.000,0.000,239.000,239.000,0.000
200706164228_OlE_HR_IPF0_35C,57,WE00057,E009,LO001,CO1,23.81,v1.4(may22-region),1018.916,0.084,8517.000,224.795,12041.000,0.393,0.482,19.000,5.000,0.868,0.000,239.000,0.000,239.000,239.000,0.000
200706164228_OlE_HR_IPF0_35C,59,WE00059,E011,LO001,CO1,23.82,v1.4(may22-region),710.232,0.067,10676.000,517.380,10275.000,0.698,0.957,35.000,5.000,0.972,0.000,239.000,0.000,239.000,239.000,0.000
200706164228_OlE_HR_IPF0_35C,67,WE00088,H009,LO001,CO1,23.8,v1.4(may22-region),484.365,0.043,5410.000,304.715,4483.000,0.622,0.913,13.000,2.000,0.988,0.000,239.000,0.000,239.000,239.000,0.000
200706164228_OlE_HR_IPF0_35C,71,WE00092,H005,LO001,CO1,23.84,v1.4(may22-region),374.717,0.021,3655.000,347.442,12919.000,0.715,0.947,7.000,1.000,0.990,0.000,239.000,0.000,239.000,239.000,0.000
200706164228_OlE_HR_IPF0_35C,75,WE00096,H001,LO001,CO1,23.83,v1.4(may22-region),1158.191,0.141,10480.000,655.051,12418.000,0.514,0.701,93.000,10.000,0.968,0.000,239.000,0.000,239.000,239.000,0.000
200706164228_OlE_HR_IPF0_35C,80,WE00005,A005,LO002,CO1,23.79,v1.4(may22-region),486.593,0.139,4181.000,53.632,5788.000,0.399,0.603,7.000,1.000,0.908,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,81,WE00006,A006,LO002,CO1,23.8,v1.4(may22-region),298.879,0.033,380.000,53.968,2688.000,0.534,0.771,2.000,1.000,0.974,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,82,WE00007,A007,LO002,CO1,23.82,v1.4(may22-region),803.752,0.170,10632.000,241.655,9934.000,0.505,0.717,41.000,5.000,0.955,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,83,WE00008,A008,LO002,CO1,23.8,v1.4(may22-region),569.311,0.047,8978.000,752.767,5446.000,0.611,0.879,36.000,3.000,0.991,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,85,WE00010,A010,LO002,CO1,23.82,v1.4(may22-region),842.438,0.101,14606.000,504.692,12617.000,0.501,0.649,51.000,6.000,0.971,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,109,WE00034,C010,LO002,CO1,23.81,v1.4(may22-region),642.908,0.157,6397.000,146.589,6007.000,0.622,0.918,23.000,3.000,0.973,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,110,WE00035,C011,LO002,CO1,23.82,v1.4(may22-region),660.524,0.058,5010.000,178.814,5945.000,0.454,0.602,10.000,2.000,0.970,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,111,WE00036,C012,LO002,CO1,23.77,v1.4(may22-region),681.682,0.256,6082.000,139.944,8491.000,0.623,0.880,36.000,5.000,0.981,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,112,WE00037,D012,LO002,CO1,23.82,v1.4(may22-region),546.340,0.121,8094.000,145.853,6756.000,0.389,0.533,18.000,2.000,0.883,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,116,WE00041,D008,LO002,CO1,23.81,v1.4(may22-region),411.992,0.030,2132.000,307.295,3024.000,0.475,0.678,9.000,1.000,0.979,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,117,WE00042,D007,LO002,CO1,23.83,v1.4(may22-region),777.911,0.161,7832.000,195.335,103119.000,0.620,0.852,31.000,5.000,0.993,29.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,118,WE00043,D006,LO002,CO1,23.82,v1.4(may22-region),649.455,0.060,9096.000,523.849,8258.000,0.654,0.942,32.000,4.000,0.989,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,119,WE00044,D005,LO002,CO1,23.81,v1.4(may22-region),555.151,0.100,5906.000,84.340,4978.000,0.620,0.905,8.000,2.000,0.990,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,128,WE00053,E005,LO002,CO1,23.8,v1.4(may22-region),634.962,0.095,8226.000,135.291,8853.000,0.565,0.828,13.000,2.000,0.993,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,142,WE00088,H009,LO002,CO1,23.79,v1.4(may22-region),734.420,0.138,9338.000,168.743,11846.000,0.403,0.571,23.000,3.000,0.953,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,143,WE00089,H008,LO002,CO1,23.8,v1.4(may22-region),828.024,0.151,14004.000,645.365,14800.000,0.656,0.883,98.000,9.000,0.979,0.000,239.000,0.000,245.000,245.000,0.000
200706164228_OlE_HR_IPF0_35C,146,WE00092,H005,LO002,CO1,23.83,v1.4(may22-region),842.395,0.307,14185.000,195.618,9583.000,0.598,0.922,60.000,8.000,0.933,0.000,239.000,0.000,245.000,245.000,0.000
200707132459_OlE_HR_IPF0_21C,11,WE00011,A011,LO001,CO1,23.81,v1.4(may22-region),243.660,0.070,820.000,49.213,6947.000,0.375,0.443,3.000,1.000,0.989,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,13,WE00013,B012,LO001,CO1,23.84,v1.4(may22-region),605.130,7.072,7979.000,12.610,7769.000,0.524,0.715,89.000,13.000,0.980,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,15,WE00015,B010,LO001,CO1,23.82,v1.4(may22-region),538.865,6.474,11137.000,7.730,7222.000,0.547,0.836,50.000,7.000,0.908,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,19,WE00019,B006,LO001,CO1,23.82,v1.4(may22-region),576.923,17.864,9106.000,4.879,7787.000,0.609,0.912,87.000,15.000,0.940,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,20,WE00020,B005,LO001,CO1,23.8,v1.4(may22-region),356.789,0.117,3703.000,32.393,3084.000,0.354,0.497,4.000,1.000,0.809,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,21,WE00021,B004,LO001,CO1,23.8,v1.4(may22-region),510.310,9.200,1856.000,9.687,3690.000,0.685,0.916,89.000,14.000,0.963,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,22,WE00022,B003,LO001,CO1,23.82,v1.4(may22-region),717.567,13.273,8436.000,5.043,7106.000,0.507,0.780,67.000,13.000,0.917,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,23,WE00023,B002,LO001,CO1,23.8,v1.4(may22-region),627.124,9.985,6979.000,9.479,13075.000,0.516,0.761,95.000,12.000,0.955,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,24,WE00024,B001,LO001,CO1,23.81,v1.4(may22-region),669.988,26.428,9944.000,9.066,7335.000,0.582,0.935,240.000,27.000,0.903,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,29,WE00029,C005,LO001,CO1,23.79,v1.4(may22-region),516.256,14.716,10294.000,4.086,6016.000,0.582,0.893,60.000,9.000,0.918,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,32,WE00032,C008,LO001,CO1,23.83,v1.4(may22-region),530.183,9.234,9294.000,7.001,8300.000,0.558,0.801,65.000,10.000,0.952,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,33,WE00033,C009,LO001,CO1,23.83,v1.4(may22-region),468.102,9.389,15471.000,4.175,11201.000,0.598,0.860,39.000,7.000,0.939,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,35,WE00035,C011,LO001,CO1,23.81,v1.4(may22-region),426.858,7.586,5536.000,4.119,2774.000,0.499,0.775,31.000,5.000,0.904,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,45,WE00045,D004,LO001,CO1,23.79,v1.4(may22-region),290.413,4.304,1021.000,6.284,1235.000,0.639,0.877,27.000,5.000,0.967,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,46,WE00046,D003,LO001,CO1,23.84,v1.4(may22-region),413.530,3.166,2408.000,4.987,3640.000,0.489,0.844,16.000,3.000,0.927,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,47,WE00047,D002,LO001,CO1,23.79,v1.4(may22-region),527.086,0.313,9528.000,91.279,8099.000,0.345,0.458,29.000,6.000,0.695,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,48,WE00048,D001,LO001,CO1,23.83,v1.4(may22-region),603.319,0.890,8637.000,19.306,6898.000,0.349,0.493,17.000,5.000,0.696,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,51,WE00051,E003,LO001,CO1,23.83,v1.4(may22-region),333.455,0.367,1638.000,68.497,4051.000,0.416,0.552,25.000,4.000,0.869,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,55,WE00055,E007,LO001,CO1,23.81,v1.4(may22-region),513.235,11.223,10105.000,3.887,5281.000,0.610,0.884,44.000,8.000,0.920,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,56,WE00056,E008,LO001,CO1,23.82,v1.4(may22-region),526.823,1.853,6096.000,32.126,4983.000,0.442,0.610,60.000,8.000,0.816,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,82,WE00085,H012,LO001,CO1,23.8,v1.4(may22-region),421.138,4.838,2712.000,3.708,5205.000,0.422,0.753,18.000,3.000,0.891,0.000,239.000,0.000,102.000,102.000,0.000
200707132459_OlE_HR_IPF0_21C,101,WE00014,B011,LO002,CO1,23.81,v1.4(may22-region),353.263,0.302,613.000,23.075,4765.000,0.504,0.884,7.000,2.000,0.985,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,114,WE00027,C003,LO002,CO1,23.8,v1.4(may22-region),683.259,20.184,6937.000,5.853,6078.000,0.582,0.829,118.000,18.000,0.940,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,116,WE00029,C005,LO002,CO1,23.78,v1.4(may22-region),332.831,1.426,4283.000,10.633,5486.000,0.475,0.672,15.000,3.000,0.936,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,120,WE00033,C009,LO002,CO1,23.8,v1.4(may22-region),379.526,2.805,7812.000,8.081,9423.000,0.412,0.602,23.000,4.000,0.913,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,125,WE00038,D011,LO002,CO1,23.83,v1.4(may22-region),270.244,1.456,2498.000,2.785,3749.000,0.490,0.829,4.000,1.000,0.859,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,131,WE00044,D005,LO002,CO1,23.83,v1.4(may22-region),410.310,8.036,12408.000,4.028,6606.000,0.485,0.750,32.000,5.000,0.907,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,134,WE00047,D002,LO002,CO1,23.85,v1.4(may22-region),309.197,3.565,3864.000,2.869,3794.000,0.430,0.751,10.000,2.000,0.867,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,136,WE00049,E001,LO002,CO1,23.83,v1.4(may22-region),556.906,15.323,6034.000,3.232,8036.000,0.571,0.878,50.000,8.000,0.758,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,137,WE00050,E002,LO002,CO1,23.8,v1.4(may22-region),303.264,3.634,2317.000,5.019,3961.000,0.544,0.783,18.000,3.000,0.909,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,140,WE00053,E005,LO002,CO1,23.82,v1.4(may22-region),465.123,6.301,5183.000,7.797,4546.000,0.525,0.792,49.000,8.000,0.953,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,141,WE00054,E006,LO002,CO1,23.84,v1.4(may22-region),430.418,7.387,3826.000,6.132,5425.000,0.540,0.800,45.000,7.000,0.886,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,143,WE00056,E008,LO002,CO1,23.82,v1.4(may22-region),429.404,14.578,6552.000,6.845,4196.000,0.518,0.798,100.000,8.000,0.905,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,144,WE00057,E009,LO002,CO1,23.8,v1.4(may22-region),488.099,8.088,8947.000,3.199,4723.000,0.498,0.864,26.000,4.000,0.854,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,145,WE00058,E010,LO002,CO1,23.82,v1.4(may22-region),589.027,9.946,7541.000,6.212,6650.000,0.592,0.834,62.000,12.000,0.920,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,147,WE00060,E012,LO002,CO1,23.83,v1.4(may22-region),725.887,2.143,4903.000,61.276,5754.000,0.371,0.523,131.000,15.000,0.713,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,153,WE00066,F007,LO002,CO1,23.8,v1.4(may22-region),582.749,0.693,7635.000,135.639,6984.000,0.393,0.471,94.000,13.000,0.890,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,156,WE00069,F004,LO002,CO1,23.82,v1.4(may22-region),209.467,1.025,546.000,1.488,2887.000,0.325,0.462,2.000,0.000,0.742,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,158,WE00071,F002,LO002,CO1,23.8,v1.4(may22-region),235.221,0.087,353.000,74.655,2232.000,0.363,0.519,6.000,2.000,0.929,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,159,WE00072,F001,LO002,CO1,23.83,v1.4(may22-region),416.896,5.428,4879.000,4.405,6115.000,0.667,0.941,24.000,7.000,0.934,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,167,WE00080,G008,LO002,CO1,23.81,v1.4(may22-region),481.130,2.708,11369.000,24.259,7441.000,0.483,0.679,66.000,8.000,0.892,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,170,WE00086,H011,LO002,CO1,23.83,v1.4(may22-region),615.142,1.582,8784.000,30.574,7110.000,0.426,0.579,48.000,10.000,0.885,0.000,239.000,0.000,96.000,96.000,0.000
200707132459_OlE_HR_IPF0_21C,171,WE00087,H010,LO002,CO1,23.83,v1.4(may22-region),573.552,0.896,3922.000,56.607,6428.000,0.365,0.477,51.000,9.000,0.640,0.000,239.000,0.000,96.000,96.000,0.000
200707143717_OlE_HR_IPF0_28C,12,WE00012,A012,LO001,CO1,23.8,v1.4(may22-region),654.789,0.202,2961.000,100.933,10153.000,0.464,0.599,20.000,4.000,0.969,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,13,WE00013,B012,LO001,CO1,23.79,v1.4(may22-region),663.868,0.152,12850.000,595.795,10007.000,0.698,0.943,91.000,10.000,0.982,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,19,WE00019,B006,LO001,CO1,23.81,v1.4(may22-region),929.245,0.259,6271.000,224.482,11927.000,0.450,0.652,58.000,9.000,0.910,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,20,WE00020,B005,LO001,CO1,23.82,v1.4(may22-region),615.055,0.103,5823.000,563.009,7887.000,0.633,0.817,58.000,7.000,0.976,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,27,WE00027,C003,LO001,CO1,23.8,v1.4(may22-region),754.789,0.086,8724.000,919.253,7356.000,0.765,0.974,79.000,13.000,0.993,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,31,WE00031,C007,LO001,CO1,23.8,v1.4(may22-region),540.253,0.110,6284.000,127.403,5415.000,0.379,0.461,14.000,3.000,0.812,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,32,WE00032,C008,LO001,CO1,23.81,v1.4(may22-region),431.550,0.141,10200.000,142.432,5872.000,0.620,0.962,20.000,3.000,0.971,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,37,WE00037,D012,LO001,CO1,23.82,v1.4(may22-region),298.481,0.071,1965.000,35.207,2413.000,0.446,0.759,2.000,1.000,0.991,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,41,WE00041,D008,LO001,CO1,23.78,v1.4(may22-region),297.271,0.055,1522.000,129.994,3037.000,0.634,0.913,7.000,2.000,0.946,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,47,WE00047,D002,LO001,CO1,23.8,v1.4(may22-region),496.257,0.119,3451.000,561.847,5382.000,0.722,0.985,67.000,7.000,0.987,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,55,WE00055,E007,LO001,CO1,23.81,v1.4(may22-region),482.980,0.091,3781.000,68.714,5796.000,0.361,0.468,6.000,2.000,0.729,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,60,WE00060,E012,LO001,CO1,23.79,v1.4(may22-region),704.455,0.157,9024.000,1011.272,7802.000,0.646,0.969,159.000,12.000,0.966,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,80,WE00080,G008,LO001,CO1,23.8,v1.4(may22-region),407.296,0.100,2683.000,224.171,2933.000,0.475,0.767,22.000,2.000,0.892,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,83,WE00086,H011,LO001,CO1,23.8,v1.4(may22-region),828.168,0.152,10900.000,310.091,12471.000,0.406,0.495,47.000,7.000,0.925,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,85,WE00088,H009,LO001,CO1,23.81,v1.4(may22-region),767.244,0.232,13921.000,528.888,11877.000,0.541,0.760,123.000,11.000,0.963,0.000,239.000,0.000,161.000,161.000,0.000
200707143717_OlE_HR_IPF0_28C,88,WE00001,A001,LO002,CO1,23.82,v1.4(may22-region),719.553,0.069,7254.000,1732.444,6826.000,0.772,0.986,120.000,13.000,0.997,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,89,WE00002,A002,LO002,CO1,23.82,v1.4(may22-region),400.969,0.072,5282.000,127.398,4850.000,0.561,0.746,9.000,2.000,0.998,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,90,WE00003,A003,LO002,CO1,23.81,v1.4(may22-region),699.642,0.130,9401.000,499.221,7221.000,0.654,0.929,65.000,9.000,0.987,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,91,WE00004,A004,LO002,CO1,23.79,v1.4(may22-region),626.833,0.074,5832.000,423.651,4867.000,0.558,0.717,31.000,5.000,0.981,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,108,WE00021,B004,LO002,CO1,23.79,v1.4(may22-region),761.092,0.169,9317.000,227.740,7039.000,0.544,0.743,39.000,7.000,0.979,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,117,WE00030,C006,LO002,CO1,23.77,v1.4(may22-region),553.275,0.122,9158.000,417.202,12645.000,0.523,0.772,51.000,5.000,0.963,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,121,WE00034,C010,LO002,CO1,23.79,v1.4(may22-region),320.961,0.047,2627.000,244.980,3294.000,0.519,0.722,12.000,2.000,0.973,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,122,WE00035,C011,LO002,CO1,23.8,v1.4(may22-region),407.966,0.149,11214.000,112.456,7931.000,0.604,0.943,17.000,3.000,0.950,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,129,WE00042,D007,LO002,CO1,23.82,v1.4(may22-region),600.788,0.163,14123.000,160.648,10341.000,0.589,0.800,26.000,4.000,0.980,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,132,WE00045,D004,LO002,CO1,23.8,v1.4(may22-region),543.109,0.096,10361.000,159.362,7487.000,0.386,0.498,15.000,2.000,0.915,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,135,WE00048,D001,LO002,CO1,23.82,v1.4(may22-region),433.766,0.135,10502.000,382.224,8986.000,0.496,0.773,52.000,4.000,0.954,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,136,WE00049,E001,LO002,CO1,23.8,v1.4(may22-region),600.952,0.067,6636.000,351.587,7388.000,0.675,0.879,23.000,5.000,0.982,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,138,WE00051,E003,LO002,CO1,23.81,v1.4(may22-region),613.334,0.099,8943.000,550.591,5446.000,0.483,0.669,55.000,5.000,0.958,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,143,WE00056,E008,LO002,CO1,23.8,v1.4(may22-region),514.207,0.100,10379.000,314.468,7732.000,0.620,0.909,32.000,4.000,0.958,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,158,WE00071,F002,LO002,CO1,23.81,v1.4(may22-region),795.054,0.152,9611.000,881.214,9914.000,0.736,0.987,134.000,14.000,0.981,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,159,WE00072,F001,LO002,CO1,23.81,v1.4(may22-region),387.667,0.032,2947.000,215.504,3957.000,0.382,0.471,7.000,1.000,0.792,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,169,WE00085,H012,LO002,CO1,23.82,v1.4(may22-region),684.906,0.165,12549.000,251.466,9834.000,0.572,0.747,41.000,6.000,0.959,0.000,239.000,0.000,173.000,173.000,0.000
200707143717_OlE_HR_IPF0_28C,171,WE00087,H010,LO002,CO1,23.8,v1.4(may22-region),588.413,0.179,4092.000,50.734,7643.000,0.361,0.473,9.000,2.000,0.816,0.000,239.000,0.000,173.000,173.000,0.000
200707155732_OlE_HR_IPF0_35C,2,WE00002,A002,LO001,CO1,23.81,v1.4(may22-region),980.451,0.051,2767.000,3329.188,4714.000,0.608,0.791,170.000,16.000,0.991,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,4,WE00004,A004,LO001,CO1,23.8,v1.4(may22-region),485.839,0.048,4732.000,508.793,111802.000,0.524,0.735,25.000,3.000,0.986,0.000,198.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,20,WE00020,B005,LO001,CO1,23.8,v1.4(may22-region),681.701,0.324,499.000,79.495,61913.000,0.407,0.704,26.000,5.000,0.926,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,21,WE00021,B004,LO001,CO1,23.82,v1.4(may22-region),871.081,0.048,6952.000,978.603,9411.000,0.691,0.824,47.000,7.000,0.998,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,23,WE00023,B002,LO001,CO1,23.81,v1.4(may22-region),454.874,0.069,3711.000,179.099,10166.000,0.529,0.913,12.000,2.000,0.941,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,31,WE00031,C007,LO001,CO1,23.8,v1.4(may22-region),813.933,0.153,13946.000,268.172,10446.000,0.493,0.712,41.000,5.000,0.948,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,34,WE00034,C010,LO001,CO1,23.82,v1.4(may22-region),582.818,0.104,8873.000,174.963,7472.000,0.363,0.517,18.000,2.000,0.826,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,37,WE00037,D012,LO001,CO1,23.81,v1.4(may22-region),652.551,0.241,4193.000,131.613,4180.000,0.464,0.688,32.000,3.000,0.962,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,38,WE00038,D011,LO001,CO1,23.83,v1.4(may22-region),332.191,0.042,848.000,93.901,3109.000,0.525,0.876,4.000,1.000,0.982,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,45,WE00045,D004,LO001,CO1,23.81,v1.4(may22-region),558.242,0.092,10760.000,262.002,7009.000,0.531,0.818,24.000,3.000,0.960,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,48,WE00048,D001,LO001,CO1,23.82,v1.4(may22-region),577.908,0.096,5092.000,98.284,7549.000,0.436,0.594,9.000,2.000,0.973,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,51,WE00051,E003,LO001,CO1,23.84,v1.4(may22-region),542.984,0.047,6202.000,164.867,7758.000,0.364,0.468,8.000,1.000,0.884,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,52,WE00052,E004,LO001,CO1,23.84,v1.4(may22-region),184.054,0.042,443.000,17.571,1619.000,0.438,0.687,1.000,0.000,0.977,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,56,WE00056,E008,LO001,CO1,23.8,v1.4(may22-region),493.353,0.068,4927.000,78.200,3965.000,0.338,0.472,5.000,1.000,0.765,0.000,239.000,0.000,245.000,245.000,0.000
200707155732_OlE_HR_IPF0_35C,60,WE00060,E012,LO001,CO1,23.84,v1.4(may22-region),806.773,0.062,5023.000,1111.541,6862.000,0.531,0.717,69.000,7.000,0.987,0.000,239.000,0.000,245.000,245.000,0.000
